Team Code,Game Code,Result,Points,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Third Down Conv %,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Outcome
671,231067120051112,0,28,65,308,4,13,11,105,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,2,70,5,249,0,0,0,3,1,28,20,5,26,2,10,0,0,3,0,19,9,2,2290,3,20,10,4,40,2,2,6,4,0,-1
231,231049820051105,0,31,25,60,0,35,21,235,3,0,0,2,62,0,2,16,0,1,73,1,1,16,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,209,6,373,3,0,0,2,1,50,18,7,14,1,3,0,2,4,1,4,11,2,1603,15,124,13,6,46.15384615,0,0,1,1,0,-1
498,231049820051105,0,29,31,100,3,49,32,384,1,1,0,3,101,0,2,11,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,0,0,0,0,29,2,100,6,355,3,1,0,3,2,34,14,4,19,1,8,0,1,5,0,7,19,3,1997,7,60,13,7,53.84615385,3,1,6,3,1,-1
231,231032720050903,0,21,26,82,1,34,17,154,1,1,0,3,55,0,1,40,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,266,4,260,4,0,0,2,2,45,30,2,18,1,14,0,3,3,1,4,6,0,1596,7,60,15,5,33.33333333,3,1,2,2,0,-1
327,231032720050903,0,35,42,246,2,31,19,161,2,1,0,0,0,0,6,99,0,0,0,0,1,0,0,0,0,0,2,2,3,3,1,1,0,0,0,35,4,107,7,429,4,0,0,4,3,35,10,4,8,0,0,0,2,4,0,10,10,1,2004,8,55,17,9,52.94117647,0,0,4,3,1,-1
30,231003020050924,0,66,35,304,6,13,11,194,2,0,0,5,73,0,2,13,0,0,0,0,5,238,1,0,0,0,1,1,9,9,0,0,0,0,0,66,0,0,11,601,0,0,0,3,2,59,36,8,38,4,28,0,3,4,0,13,6,3,1212,9,98,6,2,33.33333333,1,1,5,4,1,-1
231,231003020050924,0,24,40,98,1,45,30,362,2,5,0,11,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,2,73,5,284,0,0,0,4,2,35,20,4,21,3,20,0,1,0,0,9,17,2,2388,9,84,15,5,33.33333333,4,3,6,2,1,-1
229,229071620051105,0,14,27,114,0,37,21,216,2,1,0,3,44,0,1,1,0,0,0,0,0,0,0,1,-12,0,1,0,2,2,0,0,0,0,0,14,7,286,3,195,1,0,0,1,0,54,5,6,16,1,1,0,0,2,1,7,8,0,1719,8,67,15,5,33.33333333,1,1,2,1,0,-1
716,229071620051105,0,28,38,112,1,27,17,271,3,0,0,2,43,0,5,31,0,0,0,0,1,14,0,1,0,0,1,0,4,4,0,0,0,0,0,28,7,278,5,282,1,1,0,3,0,50,19,7,15,0,0,14,0,5,1,5,12,2,1881,8,65,15,6,40,1,1,4,3,0,-1
229,229067120051006,0,28,50,154,1,27,17,276,3,0,0,2,18,0,3,37,0,0,0,0,2,5,0,0,0,0,3,0,4,4,0,0,0,0,0,28,5,180,5,320,0,0,0,0,0,29,26,7,27,1,1,0,0,0,0,8,13,2,1989,11,85,17,7,41.17647059,1,1,4,3,0,-1
671,229067120051006,0,10,33,170,1,18,6,47,0,2,0,3,67,0,2,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,10,7,283,3,152,0,1,0,0,0,48,30,5,21,3,17,0,0,2,1,6,4,1,1432,8,69,9,1,11.11111111,0,0,2,1,1,-1
229,229042820050917,0,7,39,92,1,30,13,154,0,1,0,8,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,8,309,2,117,0,1,0,1,0,42,24,2,6,0,0,0,0,4,0,3,10,0,1926,9,79,18,6,33.33333333,3,1,1,1,0,-1
428,229042820050917,0,46,48,349,4,21,10,230,2,0,0,1,28,0,2,35,0,0,0,0,1,0,0,0,0,0,2,2,6,4,0,0,0,0,0,46,1,32,9,544,0,1,0,1,1,44,22,9,32,2,7,0,0,3,0,17,7,2,1674,2,15,11,6,54.54545455,2,0,3,1,2,-1
229,229036720051001,0,10,42,15,0,25,15,187,1,1,0,10,179,0,0,0,0,0,0,0,1,21,0,0,0,0,1,1,1,1,0,0,0,0,0,10,8,281,3,188,0,0,0,4,1,48,10,1,4,0,0,0,0,3,1,3,7,5,2193,10,65,14,4,28.57142857,0,0,1,1,0,-1
367,229036720051001,0,61,41,326,7,24,15,282,1,1,0,3,78,0,6,80,0,0,0,0,1,20,0,0,0,0,2,2,8,7,0,0,0,0,0,61,1,60,11,691,1,0,0,0,0,50,18,14,76,8,55,0,3,2,1,14,11,0,1407,9,107,9,4,44.44444444,2,0,9,6,1,-1
229,229032820050903,0,19,37,70,0,28,20,299,3,0,0,3,46,0,1,1,0,0,0,0,2,19,0,0,0,0,0,0,1,1,2,0,0,0,0,19,8,354,4,237,0,0,0,2,1,42,26,1,6,1,6,2,1,3,0,8,8,0,1756,10,66,15,4,26.66666667,2,2,2,1,0,-1
328,229032820050903,0,30,37,201,2,35,16,177,1,2,1,4,105,0,6,47,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,1,30,6,240,6,390,3,0,0,1,0,38,40,11,42,3,22,3,2,2,0,11,11,2,1844,5,45,15,7,46.66666667,0,0,3,2,1,-1
229,229023120051126,0,6,34,82,0,28,14,172,1,5,0,5,89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,265,2,128,0,0,0,0,0,31,56,1,1,0,0,1,0,4,0,7,8,1,1586,9,85,14,5,35.71428571,0,0,1,0,0,-1
231,229023120051126,0,52,52,266,3,20,10,114,0,1,0,2,38,0,0,0,0,0,0,0,5,205,4,0,0,0,1,1,7,7,0,0,0,0,0,52,3,110,9,550,4,0,0,0,0,29,40,11,36,3,16,1,0,4,0,17,6,2,1995,5,46,16,11,68.75,1,1,3,2,1,-1
30,229003020051022,0,3,46,185,0,28,14,208,0,3,0,1,22,0,4,14,0,0,0,0,2,-3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,6,220,1,65,0,0,0,2,1,39,28,12,44,4,20,0,0,4,0,11,8,1,1836,11,70,16,6,37.5,1,0,3,0,1,-1
229,229003020051022,0,0,37,91,0,25,11,77,0,2,0,1,19,0,4,4,0,0,0,0,3,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,357,1,60,0,0,0,0,0,50,28,7,18,2,11,0,1,2,0,5,4,1,1764,5,35,15,3,20,1,0,0,0,0,-1
651,228065120050910,0,37,56,377,4,18,8,113,1,0,0,3,83,0,9,209,0,0,0,0,1,-3,0,0,0,0,3,1,5,4,0,0,0,0,0,37,4,144,6,358,1,1,0,2,1,30,18,8,34,3,18,0,1,2,1,17,4,1,2154,15,119,14,6,42.85714286,1,1,8,4,1,-1
228,228065120050910,0,3,26,31,0,20,9,54,0,1,0,4,79,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,429,3,189,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1446,8,74,13,0,0,1,0,1,0,1,-1
231,228023120051001,0,23,44,244,0,23,15,226,2,0,0,2,50,0,4,14,0,0,0,0,2,12,0,0,0,0,3,3,2,2,0,0,0,0,0,23,6,154,6,378,4,0,0,0,0,28,16,12,44,4,20,2,0,2,0,10,9,0,2109,6,45,13,2,15.38461538,2,1,5,1,3,-1
228,228023120051001,0,6,26,28,0,18,10,126,1,2,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,389,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1491,4,20,11,1,9.090909091,0,0,0,0,0,-1
630,207063020050903,0,35,45,253,2,36,21,290,2,1,0,4,86,0,2,19,0,0,0,0,1,6,1,0,0,0,0,0,5,5,0,0,0,0,0,35,5,204,6,323,2,1,0,4,2,30,44,6,25,4,22,0,0,3,0,11,14,2,2033,7,75,15,6,40,3,2,7,4,0,-1
207,207063020050903,0,24,32,88,1,40,23,372,2,1,0,2,20,0,2,5,0,1,12,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,6,247,5,293,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,17,1,1567,10,79,14,5,35.71428571,0,0,3,1,1,-1
204,204070920051008,0,3,25,101,0,43,25,190,0,1,0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,5,185,2,105,0,0,0,1,1,34,38,3,14,1,10,1,0,1,0,6,10,3,1733,5,35,14,4,28.57142857,2,2,2,0,1,-1
709,204070920051008,0,30,41,295,3,27,16,161,0,0,0,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,30,2,87,7,361,0,0,0,0,0,35,36,6,18,3,14,1,1,7,0,15,10,0,1867,5,42,9,2,22.22222222,2,1,7,3,3,-1
204,204050320051015,0,8,32,73,0,31,15,101,0,1,0,2,26,0,0,0,0,0,0,0,2,-2,0,0,0,0,3,2,0,0,0,0,0,0,1,8,6,230,3,191,2,1,0,2,1,49,34,8,23,2,13,0,1,2,0,6,4,0,1630,4,31,15,2,13.33333333,4,2,2,0,1,-1
503,204050320051015,0,24,53,315,2,23,15,119,1,2,0,0,0,0,2,8,0,1,9,0,1,8,0,0,0,0,1,1,3,3,0,0,0,0,0,24,2,62,6,362,3,1,0,1,1,34,26,4,22,2,7,0,1,6,0,11,5,1,1970,9,101,13,5,38.46153846,3,1,5,3,1,-1
204,204041820050917,0,0,24,15,0,30,15,119,0,1,0,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,286,1,65,0,0,0,1,0,73,20,8,32,2,10,0,0,1,0,3,6,1,1420,1,10,12,2,16.66666667,1,0,0,0,0,-1
418,204041820050917,0,55,56,232,4,28,20,233,3,0,0,1,39,0,4,88,0,0,0,0,1,3,0,0,0,0,2,2,7,7,0,0,0,0,0,55,2,80,10,641,5,0,0,0,0,42,9,8,55,2,18,0,0,5,0,16,14,0,2180,4,20,14,10,71.42857143,0,0,8,6,2,-1
140,204014020050901,0,28,55,293,2,26,17,176,2,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,138,5,307,1,0,0,1,1,42,20,7,13,2,7,3,0,2,0,16,10,3,2125,6,46,15,9,60,1,0,2,2,0,-1
204,204014020050901,0,26,31,149,2,33,22,167,1,0,0,4,98,0,2,14,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,26,5,219,6,378,2,0,0,2,0,53,36,1,4,1,4,2,1,5,1,8,9,1,1475,8,52,15,6,40,2,1,3,1,2,-1
129,204012920050924,0,20,49,202,2,31,18,182,0,0,0,2,41,0,3,50,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,5,202,5,289,1,1,0,2,0,45,32,4,9,0,0,0,0,2,0,10,10,0,1749,7,63,17,6,35.29411765,4,1,5,2,2,-1
204,204012920050924,0,23,28,117,0,56,36,380,2,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,0,0,0,0,0,23,5,187,4,233,1,1,0,1,0,59,14,5,25,2,18,0,2,3,0,8,15,1,1851,2,15,18,6,33.33333333,2,2,5,2,3,-1
86,204008620051119,0,14,39,172,0,41,25,269,2,5,0,5,78,0,3,21,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,3,108,3,143,0,0,0,1,0,39,16,3,11,1,8,2,0,2,0,11,10,3,2164,11,99,14,6,42.85714286,2,1,4,2,0,-1
204,204008620051119,0,38,31,169,2,28,15,147,2,0,0,2,40,0,2,19,0,0,0,0,5,74,1,0,0,0,1,1,5,5,0,0,0,0,0,38,6,206,7,374,1,0,0,0,0,52,32,2,12,1,10,1,0,2,0,5,10,2,1436,9,61,12,6,50,0,0,3,3,0,-1
490,202049020050917,0,54,42,189,3,28,18,286,4,1,0,3,68,0,3,28,0,1,4,0,2,0,0,0,0,0,2,2,7,6,0,0,0,0,0,54,5,234,10,646,5,0,0,3,3,20,52,10,32,2,15,16,2,10,1,10,9,1,1898,8,77,11,2,18.18181818,1,1,7,5,2,-1
202,202049020050917,0,10,31,48,0,37,10,180,0,2,0,5,77,0,4,22,0,1,20,1,1,23,0,0,0,0,2,1,1,1,0,0,0,0,0,10,10,330,3,169,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,7,1,1702,8,59,14,1,7.142857143,0,0,3,0,1,-1
77,201007720050910,0,45,32,176,3,41,26,255,3,2,0,3,39,0,5,29,0,0,0,0,1,13,0,0,0,0,2,1,6,6,0,0,0,0,0,45,3,87,8,495,4,0,0,2,2,30,28,8,23,2,12,3,0,3,0,10,9,2,2020,7,42,14,6,42.85714286,0,0,6,5,1,-1
201,201007720050910,0,10,30,70,1,29,14,126,0,1,0,4,58,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,10,362,3,142,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,5,0,1580,8,78,14,2,14.28571429,0,0,2,1,1,-1
196,196076820050924,0,15,42,81,0,35,21,206,1,1,0,2,22,0,1,-1,0,0,0,0,3,49,0,0,0,0,3,3,0,0,1,0,0,0,0,15,7,270,4,189,1,0,0,5,1,45,28,10,24,3,13,0,1,1,0,9,10,1,1913,3,25,16,3,18.75,1,1,5,1,3,-1
768,196076820050924,0,20,46,127,0,20,15,180,2,3,0,1,17,0,2,78,1,0,0,0,1,0,0,0,0,0,2,0,3,2,0,0,0,0,0,20,3,114,4,222,1,1,0,2,1,49,26,10,46,6,39,0,4,4,0,6,10,1,1687,5,49,16,9,56.25,1,0,2,2,0,-1
196,196074920050917,0,34,26,118,1,45,20,292,3,0,0,7,154,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,4,4,0,0,0,0,0,34,8,279,6,320,3,0,1,0,0,66,14,7,23,1,12,0,0,1,0,6,11,3,1500,8,59,15,3,20,2,1,5,3,1,-1
749,196074920050917,0,44,65,407,4,17,10,69,1,1,0,2,15,0,7,39,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,5,205,9,524,2,0,0,0,0,44,14,5,13,2,10,0,0,10,1,19,2,2,2100,8,77,18,8,44.44444444,1,1,5,4,1,-1
196,196071920051112,0,13,32,120,0,34,21,229,1,1,0,4,48,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,7,281,3,173,2,0,0,1,1,48,8,3,18,2,11,1,0,3,0,6,8,2,1740,8,85,15,4,26.66666667,1,0,2,0,1,-1
719,196071920051112,0,45,35,238,4,31,21,257,2,0,0,1,7,0,4,34,0,0,0,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,5,189,8,452,4,0,0,0,0,47,14,7,29,2,16,1,1,3,0,13,10,3,1860,5,37,11,4,36.36363636,0,0,4,4,0,-1
196,196066320051015,0,24,51,127,3,22,15,225,0,1,0,1,22,0,0,0,0,0,0,0,4,58,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,176,5,325,5,0,0,1,0,42,14,6,22,2,15,0,1,7,0,7,7,1,1972,2,5,18,9,50,2,1,5,3,1,-1
663,196066320051015,0,17,34,143,2,37,19,211,0,4,0,0,0,0,2,34,0,0,0,0,1,24,0,0,0,0,1,1,2,2,0,0,0,0,0,17,4,156,4,256,3,0,0,3,1,46,34,6,29,2,14,0,1,1,0,8,9,1,1628,2,17,15,8,53.33333333,0,0,3,2,1,-1
196,196040420051022,0,24,16,46,0,46,26,297,3,0,0,2,53,0,4,16,0,0,0,0,0,0,0,1,18,0,1,1,3,3,0,0,0,0,0,24,6,261,4,260,4,0,1,1,0,59,18,5,16,1,8,0,1,1,1,4,14,2,1345,2,15,12,3,25,2,1,3,2,1,-1
404,196040420051022,0,27,63,340,3,14,10,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,0,0,0,0,0,27,4,177,6,368,3,0,0,1,0,35,12,3,9,0,0,0,1,6,0,14,5,1,2255,10,77,16,7,43.75,1,1,4,3,1,-1
196,196038820051119,0,34,45,245,4,25,17,219,0,1,0,4,57,0,2,18,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,1,0,0,34,2,94,7,430,3,0,0,2,1,58,29,4,9,1,2,1,0,1,1,16,8,1,1796,2,20,10,4,40,0,0,7,4,3,-1
388,196038820051119,0,29,34,199,2,35,26,191,2,1,0,4,79,0,1,0,0,1,7,0,1,60,0,0,0,0,1,1,3,2,1,0,0,0,0,29,3,118,6,298,1,1,0,3,1,63,35,3,14,2.5,12,1,2,5,0,9,12,1,1804,2,30,13,9,69.23076923,1,0,6,4,0,-1
193,193074620050924,0,7,39,107,0,18,9,108,1,3,0,4,51,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,301,2,109,0,0,0,1,1,36,24,7,21,2,9,1,1,2,0,6,5,0,1916,8,74,15,5,33.33333333,1,1,0,0,0,-1
746,193074620050924,0,38,35,110,1,25,15,214,4,0,0,2,99,0,3,8,0,0,0,0,3,22,0,0,0,0,2,1,5,5,0,0,0,0,0,38,4,169,7,443,3,0,0,1,1,33,32,8,20,2,9,1,1,1,0,8,9,0,1684,6,50,15,9,60,0,0,4,3,1,-1
193,193045720051119,0,21,38,81,3,30,11,163,0,3,0,3,71,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,296,4,223,1,0,0,2,0,51,20,12,58,5,44,3,2,3,0,4,6,1,1750,11,90,18,7,38.88888889,2,1,4,2,0,-1
457,193045720051119,0,24,46,163,2,34,15,238,1,0,0,3,39,0,4,40,0,0,0,0,3,3,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,282,4,230,0,1,0,2,2,39,22,5,36,4,35,9,1,5,0,14,9,3,1850,8,68,14,4,28.57142857,2,1,3,2,1,-1
193,193041520051008,0,7,40,120,1,17,4,8,0,0,0,4,69,0,2,24,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7,12,493,2,121,0,0,0,2,1,42,30,3,6,0,0,0,2,3,0,4,0,1,1818,5,51,18,3,16.66666667,2,1,0,0,0,-1
415,193041520051008,0,52,40,255,2,40,22,302,5,2,0,2,31,0,7,114,0,1,5,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,52,3,117,9,560,5,0,0,3,1,33,32,12,42,5,28,0,1,5,0,10,15,2,1782,7,50,15,6,40,2,1,8,5,1,-1
193,193019620050903,0,21,43,162,2,30,15,139,0,3,0,5,112,1,2,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,5,197,4,162,0,0,0,2,1,39,30,6,23,1,6,0,2,1,0,11,7,1,1933,2,20,17,9,52.94117647,2,1,4,2,0,-1
196,193019620050903,0,24,36,103,2,21,17,235,1,0,0,2,49,0,2,53,0,0,0,0,3,1,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,201,5,237,0,0,0,2,2,44,30,7,32,3,25,1,1,6,0,3,7,1,1667,9,65,13,6,46.15384615,1,1,3,2,1,-1
147,193014720051105,0,49,41,234,5,24,14,216,2,0,0,5,75,0,4,19,0,0,0,0,1,20,0,1,31,0,1,0,7,7,0,0,0,0,0,49,4,158,8,503,2,0,0,1,0,57,23,6,24,2,11,7,0,5,1,15,9,0,1615,6,43,10,3,30,3,2,7,6,0,-1
193,193014720051105,0,20,28,79,1,43,26,328,1,1,0,6,108,0,2,-2,0,0,0,0,0,0,0,1,14,0,3,2,2,2,0,0,0,0,0,20,5,219,5,244,0,0,0,2,1,54,13,4,13,3,12,0,0,1,1,4,15,1,1985,11,105,17,7,41.17647059,1,1,2,1,1,-1
164,164076820051102,0,13,38,12,1,21,11,117,0,1,0,7,151,0,3,10,0,0,0,0,1,21,0,0,0,0,2,2,1,1,0,0,0,0,0,13,8,294,4,219,0,1,0,2,1,42,46,8,27,0,0,0,0,3,0,3,4,2,1507,4,30,15,3,20,2,0,2,1,1,-1
768,164076820051102,0,45,57,228,5,18,9,144,1,1,0,3,68,0,4,57,0,0,0,0,1,32,0,0,0,0,1,1,6,6,0,0,0,0,0,45,6,234,8,488,0,1,0,2,1,38,26,12,64,7,50,0,2,0,0,16,5,1,2093,8,72,14,6,42.85714286,0,0,7,6,1,-1
164,164072520051001,0,47,44,167,2,27,18,180,2,0,0,3,19,0,6,62,0,0,0,0,4,173,2,0,0,0,5,2,6,5,0,0,0,0,0,47,5,219,9,535,1,0,0,2,0,49,24,10,47,5,37,0,0,6,0,10,8,1,1725,6,62,15,4,26.66666667,1,1,6,3,1,-1
725,164072520051001,0,13,40,71,2,42,19,190,0,4,0,8,136,0,1,6,0,0,0,0,0,0,0,2,75,0,0,0,2,1,0,0,0,0,0,13,8,311,3,129,0,0,0,1,0,50,26,9,17,1,2,0,0,1,3,5,10,2,1875,6,50,19,3,15.78947368,6,3,2,1,0,-1
164,164054520051112,0,0,37,143,0,35,18,156,0,3,0,5,136,0,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,264,1,64,0,0,0,0,0,39,14,7,29,2,22,0,1,2,0,10,6,4,1979,6,53,18,6,33.33333333,0,0,3,0,0,-1
545,164054520051112,0,24,34,76,1,21,12,116,1,0,0,1,30,0,1,7,0,0,0,0,3,67,0,1,91,1,1,1,3,3,0,0,0,0,0,24,7,299,5,295,0,0,0,1,0,44,18,7,34,4,27,0,0,4,2,5,5,1,1621,6,55,13,4,30.76923077,0,0,2,2,0,-1
164,164025520050917,0,13,33,129,1,25,7,67,0,3,0,4,128,0,4,28,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,9,393,4,254,2,0,0,1,1,36,50,9,31,2,16,0,3,2,0,2,3,1,1532,8,57,17,3,17.64705882,1,0,2,1,1,-1
255,164025520050917,0,28,54,165,2,30,11,142,1,0,0,2,69,0,3,45,0,0,0,0,3,64,1,0,0,0,1,0,4,4,0,0,0,0,0,28,7,305,5,317,1,0,0,5,2,26,32,7,19,3,8,0,1,2,0,15,6,2,2068,9,61,16,3,18.75,4,1,2,2,0,-1
140,164014020051015,0,28,40,223,3,21,9,125,1,0,0,2,32,0,3,21,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,297,5,273,0,1,0,1,1,56,16,9,42,6,16,6,3,7,0,10,4,1,1572,7,63,10,1,10,1,0,4,2,0,-1
164,164014020051015,0,17,47,165,0,43,19,191,2,1,0,3,46,0,3,16,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,7,286,3,150,0,1,1,3,3,35,24,8,27,2,9,0,0,4,0,11,9,5,2028,8,51,22,7,31.81818182,4,3,4,2,1,-1
157,157070320051015,0,17,19,45,0,44,21,192,2,1,0,5,89,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,281,4,246,2,0,0,2,1,51,42,9,14,0,0,0,1,2,0,4,7,3,1266,11,83,15,6,40,1,1,2,2,0,-1
703,157070320051015,0,42,47,145,4,32,26,337,2,0,0,2,51,0,4,24,0,0,0,0,1,5,0,0,0,0,1,0,6,6,0,0,0,0,0,42,3,119,7,433,2,0,0,2,1,28,32,3,5,0,0,10,2,7,0,7,16,1,2334,8,70,17,10,58.82352941,2,2,7,5,0,-1
157,157052120051001,0,34,41,213,2,28,16,168,1,0,0,1,23,0,4,17,0,0,0,0,2,101,1,0,0,0,3,2,4,4,0,0,0,0,0,34,6,262,7,425,3,0,0,1,1,50,7,5,34,3,30,0,0,4,0,7,10,1,1791,8,95,16,6,37.5,0,0,2,2,0,-1
521,157052120051001,0,0,38,92,0,29,14,116,0,2,0,4,76,0,3,-1,0,0,0,0,0,0,0,1,23,0,1,0,0,0,0,0,0,0,0,0,9,374,1,62,0,0,0,3,0,55,11,5,15,1,4,2,0,1,1,6,3,2,1809,6,56,17,2,11.76470588,3,2,2,0,0,-1
157,157041520050924,0,3,31,105,0,43,25,228,0,2,0,6,101,0,2,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,7,329,2,130,1,0,0,2,1,38,24,2,5,0,0,0,0,8,0,6,11,2,2021,17,111,18,5,27.77777778,3,1,2,0,0,-1
415,157041520050924,0,23,28,118,1,40,21,271,1,0,0,1,16,0,2,20,0,1,71,0,2,40,0,0,0,0,5,3,2,2,0,0,0,0,0,23,5,170,6,392,0,0,0,0,0,49,26,8,35,2,18,0,1,8,0,6,12,3,1579,5,75,14,3,21.42857143,0,0,5,1,3,-1
157,157032720051029,0,23,37,91,1,34,17,272,1,0,0,1,13,0,2,4,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0,0,23,8,370,5,316,4,0,0,1,1,36,34,9,56,2,23,0,1,5,0,6,10,1,1806,11,116,17,5,29.41176471,1,1,2,1,0,-1
327,157032720051029,0,20,37,81,2,40,19,211,0,0,0,1,23,0,2,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,211,6,368,5,0,0,3,3,40,24,7,37,3,30,0,1,7,0,10,6,6,1794,8,60,15,4,26.66666667,2,1,2,2,0,-1
157,157031120051112,0,16,38,79,1,42,25,284,0,2,0,4,59,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,16,6,192,5,301,3,0,0,2,1,34,24,5,16,2,12,6,1,3,1,3,16,4,2165,10,90,14,3,21.42857143,2,0,3,1,1,-1
311,157031120051112,0,30,25,36,0,38,20,251,1,0,0,2,45,0,0,0,0,1,66,1,2,91,1,0,0,0,3,3,3,3,0,0,0,0,0,30,7,236,7,403,3,0,0,1,1,51,34,4,16,2,13,2,1,3,0,2,11,2,1435,5,68,14,2,14.28571429,1,0,2,0,2,-1
156,156072620051222,0,30,34,141,1,39,28,431,3,0,0,9,179,0,0,0,0,0,0,0,1,27,0,0,0,0,1,1,3,3,1,0,0,0,0,30,4,159,6,296,0,0,0,1,0,65,14,5,10,0,0,0,1,1,1,6,20,0,1844,7,79,13,7,53.84615385,2,0,5,3,1,-1
726,156072620051222,0,51,69,467,5,11,5,144,2,1,0,6,110,0,1,14,0,0,0,0,0,0,0,0,0,0,1,1,7,6,0,0,0,0,0,51,0,0,9,538,0,0,0,1,1,54,22,7,34,3,25,0,1,2,0,26,4,3,1756,2,10,10,4,40,4,2,3,1,1,-1
