,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
2318,3866,12/05/2009,2009,1, USC, Arizona,17,21, Arizona,-4,5,-4,-4,-1,0.0,-2.0,-95.0,-3.0,-5.0,2.0,56.0,-156.0,-1.0,0.0,-3.0
2319,3867,12/05/2009,2009,1, Illinois, Fresno State,52,53, Fresno State,-1,5,-2,-1,-1,1.0,-4.0,34.0,2.0,18.0,5.0,98.0,128.0,-1.0,1.0,-2.0
2320,3869,12/05/2009,2009,1, Pittsburgh, Cincinnati,44,45, Cincinnati,-1,10,6,4,2,0.0,-9.0,-126.0,4.0,25.0,37.0,124.0,1094.0,2.0,-1.0,-23.0
2321,3870,12/05/2009,2009,1, Florida International, Florida Atlantic,21,28, Florida Atlantic,-7,-5,3,2,1,0.0,7.0,26.0,4.0,31.0,-2.0,13.0,-148.0,3.0,0.0,8.0
2322,3872,12/05/2009,2009,1, Clemson, Georgia Tech,34,39, Georgia Tech,-5,-14,-9,-6,-1,0.0,1.0,-45.0,-1.0,-1.0,-31.0,-10.0,-874.0,-1.0,2.0,-1.0
2323,3874,12/05/2009,2009,1, Boise State, New Mexico State,42,7, Boise State,35,3,-1,0,3,1.0,19.0,239.0,3.0,6.0,-4.0,114.0,-42.0,2.0,-1.0,22.0
2324,3881,12/19/2009,2009,1, Wyoming, Fresno State,35,28, Wyoming,7,4,10,7,2,-2.0,4.0,35.0,-2.0,-42.0,6.0,37.0,386.0,0.0,1.0,13.0
2325,3884,12/22/2009,2009,1, BYU, Oregon State,44,20, BYU,24,1,-2,3,-1,0.0,-3.0,-25.0,-2.0,-23.0,8.0,28.0,6.0,-5.0,-1.0,-17.0
2326,3886,12/24/2009,2009,1, SMU, Nevada,45,10, SMU,35,-3,-1,2,1,0.0,17.0,283.0,-1.0,-16.0,-10.0,-63.0,338.0,0.0,-1.0,12.0
2327,3890,12/27/2009,2009,1, Clemson, Kentucky,21,13, Clemson,8,-3,-6,-2,-2,-1.0,-7.0,31.0,4.0,60.0,-9.0,13.0,-532.0,-3.0,0.0,-12.0
2328,3891,12/28/2009,2009,1, Georgia, Texas A&M,44,20, Georgia,24,1,-5,-3,0,0.0,-14.0,-204.0,-1.0,-26.0,7.0,99.0,242.0,-2.0,-1.0,-31.0
2329,3893,12/29/2009,2009,1, Wisconsin, Miami (Florida),20,14, Wisconsin,6,4,3,4,0,1.0,3.0,72.0,3.0,40.0,19.0,109.0,1110.0,-3.0,1.0,-4.0
2330,3895,12/30/2009,2009,1, Idaho, Bowling Green,43,42, Idaho,1,2,-1,-2,0,0.0,-19.0,-148.0,4.0,44.0,14.0,62.0,68.0,-1.0,-1.0,-20.0
2331,3896,12/31/2009,2009,1, Air Force, Houston,47,20, Air Force,27,12,9,6,2,1.0,-14.0,-61.0,-1.0,5.0,52.0,293.0,1326.0,1.0,-6.0,-27.0
2332,3898,12/31/2009,2009,1, Stanford, Oklahoma,27,31, Oklahoma,-4,2,-8,-9,0,-1.0,-22.0,-301.0,0.0,-8.0,1.0,86.0,-152.0,0.0,1.0,-32.0
2333,3899,12/31/2009,2009,1, Missouri, Navy,13,35, Navy,-22,-17,-4,-4,-2,-1.0,6.0,161.0,-2.0,-10.0,-41.0,-320.0,-1308.0,-2.0,2.0,17.0
2334,3900,12/31/2009,2009,1, Tennessee, Virginia Tech,14,37, Virginia Tech,-23,-6,-3,-4,0,1.0,5.0,26.0,-1.0,-2.0,-17.0,-224.0,-430.0,1.0,0.0,9.0
2335,3901,01/01/2010,2009,1, Florida, Cincinnati,51,24, Florida,27,2,-3,2,-1,0.0,4.0,312.0,9.0,50.0,11.0,101.0,280.0,-1.0,0.0,-9.0
2336,3903,01/01/2010,2009,1, Oregon, Ohio State,17,26, Ohio State,-9,-6,-10,-9,1,1.0,-14.0,-185.0,2.0,20.0,-18.0,26.0,-1394.0,1.0,0.0,-18.0
2337,3904,01/01/2010,2009,1, LSU, Penn State,17,19, Penn State,-2,-4,-7,-4,0,2.0,-5.0,-14.0,8.0,54.0,-15.0,-83.0,-1002.0,0.0,1.0,-11.0
2338,3905,01/01/2010,2009,1, Florida State, West Virginia,33,21, Florida State,12,7,3,3,-1,0.0,8.0,82.0,4.0,40.0,9.0,5.0,854.0,-2.0,-1.0,5.0
2339,3906,01/02/2010,2009,1, East Carolina, Arkansas,17,20, Arkansas,-3,12,6,8,-1,0.0,2.0,7.0,0.0,-15.0,35.0,103.0,950.0,-3.0,2.0,-3.0
2340,3907,01/02/2010,2009,1, Texas Tech, Michigan State,41,31, Texas Tech,10,5,1,2,1,1.0,22.0,212.0,4.0,5.0,-1.0,-29.0,186.0,1.0,-1.0,24.0
2341,3908,01/02/2010,2009,1, Mississippi, Oklahoma State,21,7, Mississippi,14,6,6,7,0,-2.0,1.0,52.0,4.0,20.0,22.0,53.0,554.0,-1.0,0.0,-2.0
2342,3909,01/02/2010,2009,1, Connecticut, South Carolina,20,7, Connecticut,13,4,4,6,-2,0.0,-7.0,-22.0,-4.0,-41.0,22.0,70.0,656.0,-5.0,-1.0,-16.0
2343,3911,01/04/2010,2009,1, TCU, Boise State,10,17, Boise State,-7,1,-6,-5,-2,-1.0,1.0,32.0,0.0,-17.0,-12.0,-41.0,-566.0,-1.0,3.0,4.0
2344,3912,01/05/2010,2009,1, Georgia Tech, Iowa,14,24, Iowa,-10,-2,-1,-1,0,-1.0,-15.0,-219.0,5.0,43.0,1.0,-29.0,-286.0,-1.0,0.0,-20.0
2345,3914,01/07/2010,2009,1, Alabama, Texas,37,21, Alabama,16,6,-5,-4,0,0.0,-11.0,-137.0,-3.0,-39.0,23.0,124.0,438.0,1.0,-3.0,-30.0
2346,3915,09/02/2010,2010,1, Nevada, Eastern Washington,49,24, Nevada,25,2,1,2,3,0.0,6.0,69.0,5.0,55.0,16.0,52.0,502.0,2.0,-1.0,-2.0
2347,3916,09/02/2010,2010,1, Miami (Florida), Florida A&M,45,0, Miami (Florida),45,6,-4,1,1,0.0,14.0,192.0,2.0,10.0,-3.0,103.0,-646.0,2.0,0.0,15.0
2348,3918,09/02/2010,2010,1, Central Michigan, Hampton,33,0, Central Michigan,33,3,-5,-3,1,-1.0,10.0,179.0,-7.0,-29.0,8.0,119.0,374.0,1.0,-1.0,2.0
2349,3919,09/02/2010,2010,1, Ohio State, Marshall,45,7, Ohio State,38,9,-2,0,1,-2.0,0.0,94.0,-1.0,-13.0,20.0,236.0,578.0,1.0,-1.0,-8.0
2350,3920,09/02/2010,2010,1, Middle Tennessee, Minnesota,17,24, Minnesota,-7,-13,-8,-7,-2,1.0,3.0,22.0,0.0,-2.0,-45.0,-135.0,-1868.0,-2.0,1.0,1.0
2351,3921,09/02/2010,2010,1, Kent State, Murray State,41,10, Kent State,31,8,-2,3,2,0.0,-6.0,17.0,-1.0,-11.0,17.0,202.0,404.0,1.0,1.0,-12.0
2352,3922,09/02/2010,2010,1, Rutgers, Norfolk State,31,0, Rutgers,31,12,3,6,0,-1.0,0.0,23.0,1.0,-23.0,26.0,243.0,922.0,0.0,0.0,-3.0
2353,3924,09/02/2010,2010,1, Iowa State, Northern Illinois,27,10, Iowa State,17,-3,0,3,0,1.0,13.0,172.0,1.0,9.0,1.0,-18.0,210.0,0.0,-1.0,7.0
2354,3925,09/02/2010,2010,1, Utah, Pittsburgh,27,24, Utah,3,1,0,2,-1,1.0,5.0,99.0,-1.0,24.0,-9.0,40.0,-492.0,-1.0,0.0,8.0
2355,3926,09/02/2010,2010,1, Buffalo, Rhode Island,31,0, Buffalo,31,2,-7,-2,0,0.0,7.0,187.0,-4.0,-55.0,-6.0,29.0,-356.0,-2.0,0.0,0.0
2356,3927,09/02/2010,2010,1, Ball State, Southeast Missouri State,27,10, Ball State,17,11,5,2,2,-3.0,-2.0,-27.0,1.0,12.0,26.0,118.0,998.0,2.0,1.0,-1.0
2357,3928,09/02/2010,2010,1, Tulane, Southeastern Louisiana,27,21, Tulane,6,1,2,2,1,-2.0,0.0,-73.0,3.0,25.0,13.0,59.0,700.0,1.0,0.0,-9.0
2358,3934,09/03/2010,2010,1, Temple, Villanova,31,24, Temple,7,-1,3,1,0,0.0,-4.0,28.0,0.0,2.0,5.0,-17.0,54.0,0.0,-1.0,-1.0
2359,3939,09/04/2010,2010,1, Kansas State, UCLA,31,22, Kansas State,9,3,3,5,0,1.0,3.0,-56.0,-2.0,-3.0,17.0,120.0,712.0,0.0,-2.0,-9.0
2360,3940,09/04/2010,2010,1, Fresno State, Cincinnati,28,14, Fresno State,14,-2,-6,-6,1,-1.0,-6.0,28.0,0.0,1.0,-2.0,34.0,-100.0,0.0,1.0,-17.0
2361,3942,09/04/2010,2010,1, Colorado State, Colorado,3,24, Colorado,-21,-4,-1,-4,0,0.0,7.0,4.0,-8.0,-69.0,-10.0,-66.0,-316.0,2.0,2.0,8.0
2362,3943,09/04/2010,2010,1, Michigan, Connecticut,30,10, Michigan,20,12,4,10,-2,-1.0,1.0,-19.0,-1.0,3.0,31.0,149.0,824.0,-4.0,0.0,-16.0
2363,3944,09/04/2010,2010,1, Iowa, Eastern Illinois,37,7, Iowa,30,10,-2,4,-1,2.0,8.0,164.0,-4.0,-38.0,15.0,114.0,276.0,0.0,0.0,6.0
2364,3946,09/04/2010,2010,1, Mississippi, Jacksonville State,48,49, Jacksonville State,-1,8,-5,-3,-1,2.0,-9.0,-10.0,-7.0,-35.0,19.0,134.0,48.0,0.0,1.0,-16.0
2365,3947,09/04/2010,2010,1, Louisville, Kentucky,16,23, Kentucky,-7,-1,2,-2,0,1.0,-4.0,-109.0,-7.0,-60.0,-5.0,-40.0,-52.0,0.0,1.0,2.0
2366,3948,09/04/2010,2010,1, North Carolina, LSU,24,30, LSU,-6,0,4,-1,1,-1.0,13.0,261.0,-1.0,-22.0,-3.0,-138.0,550.0,2.0,-1.0,25.0
2367,3950,09/04/2010,2010,1, Mississippi State, Memphis,49,7, Mississippi State,42,6,-5,3,0,0.0,0.0,176.0,-5.0,-58.0,20.0,156.0,152.0,0.0,-1.0,-7.0
2368,3951,09/04/2010,2010,1, Florida, Miami (Ohio),34,12, Florida,22,1,-4,-1,2,3.0,-9.0,-95.0,-3.0,0.0,9.0,95.0,-568.0,3.0,-4.0,-21.0
2369,3952,09/04/2010,2010,1, Oregon, New Mexico,72,0, Oregon,72,16,6,10,1,-3.0,10.0,269.0,4.0,45.0,26.0,344.0,320.0,-2.0,-1.0,8.0
2370,3954,09/04/2010,2010,1, Kansas, North Dakota State,3,6, North Dakota State,-3,-1,2,2,0,2.0,7.0,102.0,-5.0,-35.0,0.0,23.0,-130.0,1.0,0.0,11.0
2371,3959,09/04/2010,2010,1, Arizona State, Portland State,54,9, Arizona State,45,5,-8,-1,0,0.0,2.0,102.0,0.0,20.0,6.0,188.0,-622.0,0.0,-2.0,-6.0
2372,3961,09/04/2010,2010,1, Virginia, Richmond,34,13, Virginia,21,7,-1,2,0,1.0,5.0,94.0,-4.0,17.0,5.0,61.0,-164.0,-2.0,-1.0,2.0
2373,3962,09/04/2010,2010,1, Baylor, Sam Houston State,34,3, Baylor,31,6,-3,3,-1,0.0,8.0,156.0,2.0,26.0,-14.0,112.0,-668.0,-1.0,0.0,15.0
2374,3964,09/04/2010,2010,1, Alabama, San Jose State,48,3, Alabama,45,13,-2,6,-1,1.0,14.0,248.0,-1.0,5.0,12.0,168.0,84.0,-1.0,-1.0,11.0
2375,3967,09/04/2010,2010,1, Wyoming, Southern Utah,28,20, Wyoming,8,-7,-6,-3,1,1.0,4.0,126.0,-6.0,-22.0,-17.0,-155.0,-566.0,0.0,1.0,-5.0
2376,3970,09/04/2010,2010,1, Texas A&M, Stephen F. Austin,48,7, Texas A&M,41,11,4,9,-1,-1.0,5.0,112.0,-8.0,-68.0,38.0,161.0,884.0,-2.0,-1.0,-1.0
2377,3974,09/04/2010,2010,1, Tennessee, Tennessee-Martin,50,0, Tennessee,50,11,-2,3,0,1.0,6.0,119.0,-6.0,-58.0,14.0,276.0,402.0,1.0,-1.0,4.0
2378,3976,09/04/2010,2010,1, Eastern Michigan, Army,27,31, Army,-4,-1,-3,-3,2,1.0,-1.0,-34.0,-7.0,-70.0,-4.0,-24.0,-178.0,3.0,1.0,-2.0
2379,3979,09/04/2010,2010,1, BYU, Washington,23,17, BYU,6,5,1,0,1,0.0,4.0,-4.0,1.0,-6.0,2.0,18.0,494.0,-2.0,0.0,1.0
2380,3981,09/04/2010,2010,1, North Carolina State, Western Carolina,48,7, North Carolina State,41,3,1,4,0,-1.0,15.0,248.0,-4.0,-28.0,5.0,43.0,160.0,1.0,0.0,20.0
2381,3982,09/04/2010,2010,1, Nebraska, Western Kentucky,49,10, Nebraska,39,7,-6,1,0,1.0,5.0,127.0,-1.0,24.0,-7.0,110.0,-400.0,0.0,-1.0,3.0
2382,3983,09/04/2010,2010,1, Michigan State, Western Michigan,38,14, Michigan State,24,5,-12,-5,-2,0.0,-17.0,-52.0,6.0,44.0,5.0,212.0,-470.0,-4.0,-1.0,-31.0
2383,3985,09/04/2010,2010,1, Penn State, Youngstown State,44,14, Penn State,30,0,-1,5,-2,0.0,-1.0,50.0,-5.0,-45.0,-5.0,57.0,-180.0,-3.0,1.0,4.0
2384,3986,09/04/2010,2010,1, Duke, Elon,41,27, Duke,14,1,1,3,-1,0.0,9.0,69.0,-3.0,-6.0,24.0,67.0,730.0,0.0,-2.0,-3.0
2385,3988,09/04/2010,2010,1, Ohio, Wofford,33,10, Ohio,23,3,1,4,-3,-2.0,8.0,101.0,2.0,32.0,-4.0,10.0,390.0,-5.0,1.0,13.0
2386,3989,09/05/2010,2010,1, Texas Tech, SMU,35,27, Texas Tech,8,1,5,5,-2,0.0,13.0,141.0,1.0,-1.0,4.0,-37.0,-260.0,0.0,-3.0,15.0
2387,3992,09/06/2010,2010,1, Maryland, Navy,17,14, Maryland,3,-13,-13,-9,-1,-1.0,-4.0,-62.0,-1.0,-5.0,-38.0,-151.0,-1132.0,-2.0,1.0,-5.0
2388,3993,09/09/2010,2010,1, Mississippi State, Auburn,14,17, Auburn,-3,-7,1,-1,0,0.0,4.0,-29.0,-2.0,-10.0,-13.0,-73.0,-216.0,1.0,0.0,14.0
2389,3998,09/11/2010,2010,1, Louisiana-Lafayette, Arkansas State,31,24, Louisiana-Lafayette,7,7,4,5,-1,-2.0,-8.0,-224.0,-1.0,9.0,23.0,224.0,510.0,-1.0,-1.0,-17.0
2390,3999,09/11/2010,2010,1, Louisiana-Monroe, Arkansas,7,31, Arkansas,-24,0,0,-3,0,-1.0,-20.0,-328.0,2.0,24.0,6.0,17.0,-302.0,-3.0,0.0,-24.0
2391,4000,09/11/2010,2010,1, Middle Tennessee, Austin Peay,56,33, Middle Tennessee,23,13,1,4,0,3.0,7.0,77.0,0.0,40.0,25.0,229.0,-214.0,0.0,-1.0,-4.0
2392,4004,09/11/2010,2010,1, Arizona, Citadel,52,6, Arizona,46,0,-7,-1,1,-3.0,22.0,254.0,1.0,21.0,-14.0,64.0,-316.0,0.0,1.0,19.0
2393,4007,09/11/2010,2010,1, Wake Forest, Duke,54,48, Wake Forest,6,8,1,-1,1,-1.0,-15.0,-87.0,2.0,27.0,24.0,100.0,208.0,0.0,-1.0,-20.0
2394,4008,09/11/2010,2010,1, Louisville, Eastern Kentucky,23,13, Louisville,10,2,-4,0,-1,1.0,4.0,81.0,-3.0,3.0,0.0,77.0,-234.0,0.0,0.0,0.0
2395,4010,09/11/2010,2010,1, Oklahoma, Florida State,47,17, Oklahoma,30,3,1,5,-1,0.0,17.0,172.0,-6.0,-46.0,9.0,-30.0,178.0,-1.0,-2.0,6.0
2396,4011,09/11/2010,2010,1, Navy, Georgia Southern,13,7, Navy,6,-2,0,1,-1,-1.0,1.0,48.0,-1.0,11.0,4.0,36.0,312.0,-2.0,0.0,-1.0
2397,4012,09/11/2010,2010,1, Kansas, Georgia Tech,28,25, Kansas,3,-7,2,2,-1,-1.0,13.0,63.0,-4.0,-31.0,-11.0,-150.0,-194.0,-2.0,1.0,15.0
2398,4013,09/11/2010,2010,1, South Carolina, Georgia,17,6, South Carolina,11,12,3,6,0,0.0,-2.0,-27.0,1.0,10.0,26.0,128.0,630.0,0.0,0.0,-4.0
2399,4014,09/11/2010,2010,1, Army, Hawai'i,28,31, Hawai'i,-3,12,7,1,4,0.0,-21.0,-285.0,-5.0,-23.0,53.0,240.0,958.0,4.0,0.0,-31.0
2400,4015,09/11/2010,2010,1, Utah State, Idaho State,38,17, Utah State,21,12,-2,3,-1,2.0,3.0,31.0,1.0,10.0,22.0,226.0,90.0,-1.0,-1.0,-10.0
2401,4018,09/11/2010,2010,1, Cincinnati, Indiana State,40,7, Cincinnati,33,10,-5,0,-1,1.0,-12.0,-31.0,-3.0,-5.0,13.0,170.0,-166.0,-3.0,0.0,-21.0
2402,4019,09/11/2010,2010,1, Iowa, Iowa State,35,7, Iowa,28,8,-3,1,1,0.0,-9.0,7.0,-1.0,-15.0,25.0,197.0,676.0,-1.0,-3.0,-24.0
2403,4020,09/11/2010,2010,1, Virginia Tech, James Madison,16,21, James Madison,-5,7,-2,-2,0,2.0,5.0,3.0,-3.0,-27.0,3.0,124.0,206.0,1.0,1.0,8.0
2404,4021,09/11/2010,2010,1, Boston College, Kent State,26,13, Boston College,13,3,1,0,0,-1.0,-4.0,17.0,3.0,5.0,23.0,83.0,518.0,0.0,-2.0,-7.0
2405,4022,09/11/2010,2010,1, Ball State, Liberty,23,27, Liberty,-4,0,0,-3,0,2.0,-6.0,-83.0,5.0,46.0,6.0,26.0,-116.0,2.0,-3.0,-7.0
2406,4023,09/11/2010,2010,1, Vanderbilt, LSU,3,27, LSU,-24,-10,-3,-6,0,1.0,-1.0,-42.0,4.0,37.0,-18.0,-215.0,-458.0,0.0,-1.0,-5.0
2407,4024,09/11/2010,2010,1, Texas A&M, Louisiana Tech,48,16, Texas A&M,32,7,-5,2,-1,2.0,4.0,141.0,5.0,49.0,1.0,155.0,-32.0,-3.0,-2.0,-3.0
2408,4032,09/11/2010,2010,1, Maryland, Morgan State,62,3, Maryland,59,10,-1,3,1,-1.0,4.0,101.0,4.0,61.0,16.0,184.0,342.0,1.0,-1.0,-3.0
2409,4034,09/11/2010,2010,1, Pittsburgh, New Hampshire,38,16, Pittsburgh,22,0,-7,-5,0,0.0,4.0,51.0,0.0,-5.0,-6.0,96.0,94.0,1.0,0.0,-1.0
2410,4036,09/11/2010,2010,1, UCF, North Carolina State,21,28, North Carolina State,-7,-3,-5,-4,2,2.0,7.0,108.0,-2.0,-6.0,-6.0,-39.0,-86.0,2.0,3.0,-1.0
2411,4037,09/11/2010,2010,1, Northern Illinois, North Dakota,23,17, Northern Illinois,6,7,0,2,0,-1.0,-4.0,-121.0,3.0,29.0,18.0,297.0,606.0,0.0,0.0,-6.0
2412,4038,09/11/2010,2010,1, Arizona State, Northern Arizona,41,20, Arizona State,21,2,4,5,2,0.0,19.0,225.0,5.0,66.0,-5.0,-13.0,-332.0,3.0,1.0,24.0
2413,4040,09/11/2010,2010,1, Alabama, Penn State,24,3, Alabama,21,1,-4,-2,-1,0.0,2.0,73.0,4.0,28.0,3.0,53.0,-66.0,0.0,-3.0,-7.0
2414,4042,09/11/2010,2010,1, North Texas, Rice,31,32, Rice,-1,1,-4,-2,1,1.0,7.0,51.0,1.0,4.0,-8.0,18.0,-24.0,2.0,0.0,8.0
2415,4045,09/11/2010,2010,1, Wisconsin, San Jose State,27,14, Wisconsin,13,10,1,5,-1,1.0,-7.0,-61.0,-5.0,-27.0,26.0,157.0,228.0,0.0,-1.0,-8.0
2416,4046,09/11/2010,2010,1, Minnesota, South Dakota,38,41, South Dakota,-3,5,0,0,-1,2.0,0.0,-94.0,-2.0,-28.0,9.0,112.0,154.0,1.0,-2.0,1.0
2417,4049,09/11/2010,2010,1, Kansas State, Missouri State,48,24, Kansas State,24,-4,-10,-6,-1,-1.0,-1.0,9.0,-1.0,-26.0,-8.0,37.0,-416.0,-1.0,0.0,-15.0
2418,4050,09/11/2010,2010,1, UCLA, Stanford,0,35, Stanford,-35,-4,-7,-8,-1,2.0,0.0,-70.0,0.0,-20.0,-16.0,-59.0,-822.0,1.0,2.0,-3.0
2419,4051,09/11/2010,2010,1, Washington, Syracuse,41,20, Washington,21,0,2,4,0,0.0,4.0,68.0,-3.0,-15.0,2.0,63.0,228.0,0.0,-1.0,-3.0
2420,4052,09/11/2010,2010,1, TCU, Tennessee Tech,62,7, TCU,55,10,-4,2,0,-3.0,6.0,124.0,4.0,50.0,0.0,178.0,-174.0,0.0,-1.0,7.0
2421,4054,09/11/2010,2010,1, New Mexico, Texas Tech,17,52, Texas Tech,-35,-2,4,0,-1,-1.0,8.0,26.0,10.0,76.0,-9.0,-55.0,442.0,-1.0,2.0,11.0
2422,4056,09/11/2010,2010,1, Oklahoma State, Troy,41,38, Oklahoma State,3,3,-6,-2,0,-1.0,0.0,78.0,3.0,72.0,1.0,73.0,-260.0,0.0,2.0,-1.0
2423,4057,09/11/2010,2010,1, USC, Virginia,17,14, USC,3,-5,0,1,-1,1.0,3.0,12.0,4.0,49.0,-3.0,-23.0,192.0,-2.0,-1.0,-1.0
2424,4060,09/11/2010,2010,1, Texas, Wyoming,34,7, Texas,27,8,2,4,0,0.0,2.0,23.0,3.0,27.0,-1.0,109.0,-78.0,-3.0,0.0,4.0
2425,4062,09/11/2010,2010,1, Clemson, Presbyterian,58,21, Clemson,37,2,-7,-5,1,-2.0,-6.0,63.0,1.0,14.0,3.0,72.0,-254.0,2.0,0.0,-13.0
2426,4066,09/18/2010,2010,1, Kentucky, Akron,47,10, Kentucky,37,9,-7,-1,-1,0.0,16.0,149.0,0.0,10.0,1.0,223.0,52.0,0.0,0.0,6.0
2427,4067,09/18/2010,2010,1, Duke, Alabama,13,62, Alabama,-49,-4,14,5,1,-2.0,2.0,-155.0,0.0,-1.0,1.0,-169.0,360.0,3.0,0.0,16.0
2428,4068,09/18/2010,2010,1, Wisconsin, Arizona State,20,19, Wisconsin,1,2,2,1,0,0.0,-2.0,35.0,-5.0,-36.0,14.0,25.0,356.0,0.0,0.0,-8.0
2429,4070,09/18/2010,2010,1, Purdue, Ball State,24,13, Purdue,11,1,5,6,0,0.0,2.0,94.0,2.0,34.0,9.0,53.0,-98.0,1.0,-1.0,3.0
2430,4073,09/18/2010,2010,1, Florida State, BYU,34,10, Florida State,24,4,-2,2,0,0.0,-2.0,34.0,3.0,20.0,9.0,202.0,492.0,-2.0,-1.0,-14.0
2431,4074,09/18/2010,2010,1, Utah State, Fresno State,24,41, Fresno State,-17,0,2,-1,2,-1.0,-4.0,-43.0,-4.0,-16.0,1.0,-25.0,-364.0,1.0,-1.0,0.0
2432,4075,09/18/2010,2010,1, Buffalo, UCF,10,24, UCF,-14,-4,2,2,-1,0.0,0.0,60.0,-5.0,-35.0,8.0,-22.0,-266.0,0.0,2.0,5.0
2433,4076,09/18/2010,2010,1, Eastern Michigan, Central Michigan,14,52, Central Michigan,-38,-10,3,-3,1,1.0,10.0,28.0,-4.0,-22.0,-14.0,-193.0,-164.0,3.0,0.0,21.0
2434,4077,09/18/2010,2010,1, Auburn, Clemson,27,24, Auburn,3,-2,-2,0,0,0.0,-13.0,-17.0,5.0,47.0,0.0,34.0,-520.0,-1.0,2.0,-20.0
2435,4079,09/18/2010,2010,1, Temple, Connecticut,30,16, Temple,14,-2,-5,-4,0,0.0,-4.0,12.0,-1.0,6.0,-6.0,-46.0,-68.0,1.0,0.0,-11.0
2436,4082,09/18/2010,2010,1, Tennessee, Florida,17,31, Florida,-14,-3,-1,-6,0,-1.0,5.0,92.0,4.0,29.0,-26.0,-121.0,-812.0,0.0,2.0,8.0
2437,4083,09/18/2010,2010,1, South Carolina, Furman,38,19, South Carolina,19,7,2,6,0,0.0,-2.0,-82.0,3.0,13.0,13.0,131.0,420.0,-1.0,0.0,-7.0
2438,4084,09/18/2010,2010,1, North Carolina, Georgia Tech,24,30, Georgia Tech,-6,-10,-3,-2,0,1.0,15.0,133.0,-4.0,-17.0,-31.0,-229.0,-600.0,0.0,0.0,21.0
2439,4085,09/18/2010,2010,1, Colorado, Hawai'i,31,13, Colorado,18,13,3,7,0,1.0,-8.0,-130.0,3.0,11.0,39.0,245.0,698.0,-1.0,-1.0,-16.0
2440,4090,09/18/2010,2010,1, Penn State, Kent State,24,0, Penn State,24,8,2,6,0,1.0,-2.0,50.0,-1.0,-23.0,15.0,104.0,522.0,1.0,0.0,-6.0
2441,4091,09/18/2010,2010,1, Oregon State, Louisville,35,28, Oregon State,7,0,-5,-5,-1,-1.0,-7.0,-146.0,-1.0,0.0,-5.0,12.0,-404.0,-2.0,-1.0,-11.0
2442,4092,09/18/2010,2010,1, Syracuse, Maine,38,14, Syracuse,24,-3,-3,0,-2,-2.0,-2.0,131.0,6.0,55.0,-6.0,12.0,-560.0,-4.0,0.0,0.0
2443,4095,09/18/2010,2010,1, Michigan, Massachusetts,42,37, Michigan,5,3,-5,-2,-2,0.0,-12.0,19.0,-3.0,-30.0,-7.0,67.0,-916.0,-2.0,0.0,-15.0
2444,4096,09/18/2010,2010,1, Memphis, Middle Tennessee,24,17, Memphis,7,2,-1,0,0,-1.0,-7.0,-119.0,2.0,-34.0,10.0,91.0,456.0,-2.0,-3.0,-11.0
2445,4098,09/18/2010,2010,1, Washington, Nebraska,21,56, Nebraska,-35,-5,2,-3,0,-1.0,-3.0,-79.0,-5.0,-34.0,-15.0,-208.0,-576.0,0.0,2.0,9.0
2446,4099,09/18/2010,2010,1, Idaho, UNLV,30,7, Idaho,23,4,1,2,1,-1.0,8.0,82.0,-1.0,14.0,3.0,63.0,238.0,1.0,0.0,12.0
2447,4100,09/18/2010,2010,1, UTEP, New Mexico State,42,10, UTEP,32,7,-3,0,2,0.0,-2.0,46.0,-2.0,-20.0,11.0,153.0,398.0,1.0,-1.0,-8.0
2448,4101,09/18/2010,2010,1, Army, North Texas,24,0, Army,24,10,1,2,0,-1.0,-9.0,-61.0,-6.0,-44.0,28.0,197.0,550.0,-2.0,-1.0,-19.0
2449,4102,09/18/2010,2010,1, Arkansas State, Louisiana-Monroe,34,20, Arkansas State,14,6,4,2,1,1.0,2.0,-27.0,5.0,53.0,18.0,110.0,390.0,0.0,-2.0,1.0
2450,4103,09/18/2010,2010,1, Illinois, Northern Illinois,28,22, Illinois,6,11,2,-1,1,-1.0,-12.0,-157.0,5.0,55.0,16.0,156.0,140.0,0.0,0.0,-10.0
2451,4104,09/18/2010,2010,1, Rice, Northwestern,13,30, Northwestern,-17,-5,-1,-2,1,1.0,6.0,-16.0,-1.0,-28.0,-22.0,-58.0,-490.0,1.0,2.0,19.0
2452,4105,09/18/2010,2010,1, Michigan State, Notre Dame,34,31, Michigan State,3,5,5,1,2,-2.0,-8.0,-95.0,4.0,9.0,17.0,111.0,528.0,1.0,0.0,-21.0
2453,4109,09/18/2010,2010,1, Minnesota, USC,21,32, USC,-11,-7,4,2,-2,0.0,-2.0,32.0,-3.0,-41.0,-1.0,-133.0,-150.0,-2.0,0.0,3.0
2454,4112,09/18/2010,2010,1, Western Michigan, Toledo,24,37, Toledo,-13,-3,5,2,2,2.0,32.0,230.0,0.0,8.0,-14.0,-82.0,300.0,4.0,2.0,45.0
2455,4113,09/18/2010,2010,1, UAB, Troy,34,33, UAB,1,-4,0,1,0,0.0,-3.0,-40.0,-12.0,-81.0,-4.0,9.0,-298.0,2.0,2.0,-1.0
