,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
2178,3632,10/31/2009,2009,1,Houston,Southern Mississippi,50,43,1,7,-1,-1,1,1,1,23,199,0,15,-14,-57,-358,1,1,19
2179,3633,10/31/2009,2009,1,Florida International,Louisiana-Lafayette,20,17,1,3,2,3,6,0,3,0,-4,-1,5,5,19,-220,-2,0,7
2180,3634,10/31/2009,2009,1,Navy,Temple,24,27,0,-3,2,8,5,1,-1,-3,-10,-5,-40,28,-47,648,3,-1,-10
2181,3635,10/31/2009,2009,1,Oklahoma State,Texas,14,41,0,-27,1,3,0,3,0,-2,-33,1,23,11,35,392,5,4,4
2182,3638,10/31/2009,2009,1,Colorado State,Air Force,16,34,0,-18,-10,-3,-5,-1,-1,0,-24,3,15,-21,-91,-144,1,1,7
2183,3639,10/31/2009,2009,1,Fresno State,Utah State,31,27,1,4,-4,-8,-5,0,1,-3,16,1,6,-20,-53,-678,0,1,-4
2184,3640,10/31/2009,2009,1,Notre Dame,Washington State,40,14,1,26,7,3,4,0,1,12,233,2,24,22,153,1308,0,-2,10
2185,3642,10/31/2009,2009,1,Kent State,Western Michigan,26,14,1,12,6,-4,0,-1,1,-7,118,0,-2,9,66,-64,-2,1,-15
2186,3643,10/31/2009,2009,1,Utah,Wyoming,22,10,1,12,5,0,2,-1,0,0,60,0,7,13,101,464,-1,-1,-3
2187,3644,11/01/2009,2009,1,UCF,Marshall,21,20,1,1,-2,6,1,5,-1,10,105,3,37,-6,3,-132,6,-1,20
2188,3645,11/03/2009,2009,1,Buffalo,Bowling Green,29,30,0,-1,11,1,-2,1,-1,-9,-164,2,58,22,214,492,1,-1,-14
2189,3647,11/05/2009,2009,1,Temple,Miami (Ohio),34,32,1,2,9,-3,0,-1,0,-25,-283,-4,-20,32,172,494,-1,-1,-40
2190,3649,11/06/2009,2009,1,Louisiana Tech,Boise State,35,45,0,-10,2,4,1,1,0,-18,-240,-3,-17,9,-17,-362,2,0,-20
2191,3652,11/07/2009,2009,1,Idaho,Fresno State,21,31,0,-10,1,-1,-3,-1,0,-2,81,2,42,-12,49,-732,1,0,11
2192,3653,11/07/2009,2009,1,Texas,UCF,35,3,1,32,0,2,8,1,0,23,394,5,48,-13,-8,-142,0,1,23
2193,3656,11/07/2009,2009,1,North Carolina,Duke,19,6,1,13,8,7,9,-1,0,0,6,7,75,32,180,1026,-2,-1,-7
2194,3657,11/07/2009,2009,1,Kentucky,Eastern Kentucky,37,12,1,25,7,2,3,0,0,14,73,-2,-20,12,107,442,0,-2,6
2195,3658,11/07/2009,2009,1,UAB,Florida Atlantic,56,29,1,27,3,-12,-7,-1,0,-12,-18,-3,-14,1,200,-324,-1,-2,-21
2196,3661,11/07/2009,2009,1,Auburn,Furman,63,31,1,32,7,-4,5,-1,2,13,194,4,34,8,195,216,-1,-1,2
2197,3663,11/07/2009,2009,1,Minnesota,Illinois,32,35,0,-3,1,-2,-1,0,0,-1,-17,-5,-58,-6,-63,-4,0,1,6
2198,3664,11/07/2009,2009,1,Kansas State,Kansas,17,10,1,7,8,-3,-3,-1,-2,-20,-175,-1,12,20,206,20,0,-1,-25
2199,3666,11/07/2009,2009,1,Alabama,LSU,24,15,1,9,3,0,-1,1,0,5,118,-4,-23,9,81,344,0,0,7
2200,3667,11/07/2009,2009,1,West Virginia,Louisville,17,9,1,8,-3,-6,-2,0,0,-4,0,-3,-45,-4,-28,-348,-1,1,-8
2201,3668,11/07/2009,2009,1,North Carolina State,Maryland,38,31,1,7,5,-2,1,0,1,8,181,-7,-81,14,31,590,1,2,5
2202,3669,11/07/2009,2009,1,Tennessee,Memphis,56,28,1,28,-9,2,4,2,-1,7,235,4,30,-11,-72,246,2,0,7
2203,3671,11/07/2009,2009,1,North Texas,Louisiana-Monroe,6,33,0,-27,-4,1,1,-2,0,7,-93,0,-2,-13,-93,-272,-2,2,15
2204,3673,11/07/2009,2009,1,Iowa,Northwestern,10,17,0,-7,-7,-4,-5,1,2,-2,107,-1,-15,-22,-65,-520,2,1,9
2205,3674,11/07/2009,2009,1,Penn State,Ohio State,7,24,0,-17,-8,0,-2,1,0,4,0,-5,-55,-19,-152,-484,2,1,11
2206,3675,11/07/2009,2009,1,Iowa State,Oklahoma State,8,34,0,-26,-15,2,0,-1,0,-5,46,-1,15,-28,-277,-1156,-1,3,4
2207,3676,11/07/2009,2009,1,Nebraska,Oklahoma,10,3,1,7,-3,-4,-4,0,1,-19,-206,2,40,14,61,204,-3,-5,-44
2208,3678,11/07/2009,2009,1,Stanford,Oregon,51,42,1,9,-2,-2,-2,0,0,-9,-83,-6,-64,18,18,926,-1,0,-17
2209,3680,11/07/2009,2009,1,SMU,Rice,31,28,1,3,1,-3,-3,-2,-2,-12,-16,9,84,4,19,410,-1,1,-20
2210,3681,11/07/2009,2009,1,Arkansas,South Carolina,33,16,1,17,2,2,3,-1,0,3,2,-6,-35,11,23,286,-1,-1,-7
2211,3682,11/07/2009,2009,1,Arizona State,USC,9,14,0,-5,-1,5,3,2,1,16,154,0,-23,0,-65,430,2,2,28
2212,3684,11/07/2009,2009,1,Pittsburgh,Syracuse,37,10,1,27,1,1,4,0,1,0,93,3,35,8,103,256,-1,-3,-9
2213,3686,11/07/2009,2009,1,Colorado,Texas A&M,35,34,1,1,6,2,2,0,-1,1,29,7,76,9,34,640,-1,0,-4
2214,3687,11/07/2009,2009,1,San Diego State,TCU,12,55,0,-43,-12,2,1,-1,2,3,-52,0,-25,-28,-220,-404,-1,2,17
2215,3690,11/07/2009,2009,1,Air Force,Army,35,7,1,28,3,0,2,1,0,0,87,-1,10,3,-32,-128,1,0,-3
2216,3691,11/07/2009,2009,1,Notre Dame,Navy,21,23,0,-2,-11,-4,-1,-2,2,35,396,-1,4,-37,-288,-278,0,1,48
2217,3693,11/07/2009,2009,1,Florida,Vanderbilt,27,3,1,24,4,-3,-3,2,0,5,127,7,53,10,49,534,2,-1,-6
2218,3694,11/07/2009,2009,1,Miami (Florida),Virginia,52,17,1,35,9,2,6,1,0,8,172,4,2,25,194,720,3,0,5
2219,3696,11/07/2009,2009,1,Arizona,Washington State,48,7,1,41,16,4,8,1,-2,3,51,-3,-25,33,235,1358,3,0,3
2220,3697,11/07/2009,2009,1,UCLA,Washington,24,23,1,1,-3,-1,2,1,3,0,136,2,30,15,-68,202,1,1,-9
2221,3698,11/07/2009,2009,1,Michigan State,Western Michigan,49,14,1,35,7,-1,3,1,-1,12,266,-3,-26,27,125,866,0,0,-4
2222,3700,11/08/2009,2009,1,San Jose State,Nevada,7,62,0,-55,-21,-3,-8,0,1,10,90,2,-5,-37,-487,-550,0,1,13
2223,3704,11/12/2009,2009,1,Miami (Ohio),Bowling Green,14,35,0,-21,-7,-1,1,0,0,7,56,-2,-15,-7,-110,154,1,3,13
2224,3706,11/13/2009,2009,1,Akron,Temple,17,56,0,-39,-6,2,-2,0,0,13,-10,1,22,-25,-146,-416,0,0,22
2225,3707,11/13/2009,2009,1,Cincinnati,West Virginia,24,21,1,3,-2,-4,-2,0,1,2,33,0,14,-16,14,-526,-1,1,3
2226,3708,11/14/2009,2009,1,Mississippi State,Alabama,3,31,0,-28,-7,2,-2,2,0,-4,-93,-1,-11,-3,-138,-192,3,3,2
2227,3710,11/14/2009,2009,1,Oregon,Arizona State,44,21,1,23,6,-7,-4,0,1,-8,-7,-3,-24,4,184,-770,0,0,-12
2228,3712,11/14/2009,2009,1,Florida Atlantic,Arkansas State,35,18,1,17,-1,-4,1,-1,0,-2,74,1,15,-2,-22,-290,-1,0,0
2229,3714,11/14/2009,2009,1,Virginia,Boston College,10,14,0,-4,-1,-1,1,-2,0,9,74,-2,12,-17,-79,-496,-1,-1,15
2230,3715,11/14/2009,2009,1,New Mexico,BYU,19,24,0,-5,2,9,5,3,-1,7,-42,-2,-37,13,47,698,4,-1,12
2231,3716,11/14/2009,2009,1,Nevada,Fresno State,52,14,1,38,11,2,5,0,-4,-18,-317,1,5,15,349,-188,-2,-1,-23
2232,3717,11/14/2009,2009,1,Washington State,UCLA,7,43,0,-36,-11,-2,-5,-1,0,-20,-216,-4,-20,-10,-159,-670,0,3,-25
2233,3719,11/14/2009,2009,1,Iowa State,Colorado,17,10,1,7,2,3,5,-3,-1,-6,-142,-4,-46,11,62,78,-4,0,-12
2234,3720,11/14/2009,2009,1,Navy,Delaware,35,18,1,17,4,-3,-3,2,0,-13,-116,-1,-20,9,66,-134,2,0,-21
2235,3723,11/14/2009,2009,1,Duke,Georgia Tech,10,49,0,-39,-13,5,0,-1,-1,20,43,-1,-10,-28,-281,84,-2,1,30
2236,3725,11/14/2009,2009,1,Boise State,Idaho,63,25,1,38,-6,-6,-4,-1,-2,6,5,1,-9,-20,-61,-828,-1,-5,6
2237,3728,11/14/2009,2009,1,Vanderbilt,Kentucky,13,24,0,-11,-13,-1,-1,0,0,4,36,-1,5,-24,-226,-576,0,-1,9
2238,3729,11/14/2009,2009,1,LSU,Louisiana Tech,24,16,1,8,-5,-9,-3,-3,0,-10,-39,-1,-30,-21,-37,-760,-3,0,-11
2239,3735,11/14/2009,2009,1,Air Force,UNLV,45,17,1,28,14,1,7,-3,1,-5,-9,2,5,32,284,6,-2,-1,-10
2240,3736,11/14/2009,2009,1,Hawai'i,New Mexico State,24,6,1,18,-2,5,4,1,0,16,255,-2,-20,3,-14,630,3,-1,28
2241,3740,11/14/2009,2009,1,Utah State,San Jose State,24,9,1,15,15,-3,-2,2,0,-12,-195,-1,20,25,325,206,1,0,-16
2242,3741,11/14/2009,2009,1,Minnesota,South Dakota State,16,13,1,3,5,0,0,-1,-1,-5,-89,2,12,21,91,496,-2,-1,-17
2243,3742,11/14/2009,2009,1,Marshall,Southern Mississippi,20,27,0,-7,-2,3,2,1,1,15,146,0,3,-7,-77,490,1,2,27
2244,3743,11/14/2009,2009,1,Middle Tennessee,Louisiana-Lafayette,34,17,1,17,7,2,2,1,-1,-9,-1,7,70,18,214,-168,1,-1,-18
2245,3745,11/14/2009,2009,1,Louisville,Syracuse,10,9,1,1,-5,-1,-4,2,-1,-5,7,-5,-32,-12,-122,-506,2,0,-3
2246,3746,11/14/2009,2009,1,Mississippi,Tennessee,42,17,1,25,9,0,3,1,0,-7,-43,2,15,25,260,464,-1,1,-17
2247,3747,11/14/2009,2009,1,Oklahoma,Texas A&M,65,10,1,55,11,-4,5,-1,-3,9,225,-1,12,9,189,266,-1,0,-1
2248,3750,11/14/2009,2009,1,SMU,UTEP,35,31,1,4,-2,-9,-6,0,0,-6,-152,-4,-38,-13,-38,-456,-2,1,-17
2249,3751,11/14/2009,2009,1,Arkansas,Troy,56,20,1,36,0,-2,1,1,-1,-9,52,4,18,11,85,232,-1,-2,-24
2250,3752,11/14/2009,2009,1,Rice,Tulane,28,20,1,8,-1,-5,-7,3,0,-9,-47,2,13,-4,-24,-680,1,-1,-17
2251,3754,11/14/2009,2009,1,Army,Virginia Military,22,17,1,5,0,-4,0,-2,2,9,155,-7,-68,-10,-142,168,-5,0,8
2252,3755,11/14/2009,2009,1,Maryland,Virginia Tech,9,36,0,-27,-1,1,-4,0,-1,-1,-164,-4,-50,-18,-84,-444,1,0,10
2253,3757,11/14/2009,2009,1,Louisiana-Monroe,Western Kentucky,21,18,1,3,2,-3,3,-1,1,-8,-37,8,83,4,95,-176,-1,2,-17
2254,3761,11/18/2009,2009,1,Miami (Ohio),Buffalo,17,42,0,-25,1,14,11,1,1,21,129,1,0,4,-150,1002,2,1,37
2255,3763,11/19/2009,2009,1,Oklahoma State,Colorado,31,28,1,3,8,-3,0,-1,2,-20,-72,-2,-30,27,219,-46,1,1,-25
2256,3765,11/20/2009,2009,1,Utah State,Boise State,21,52,0,-31,-7,4,2,-1,1,3,-23,-5,-40,-4,-186,-184,0,1,1
2257,3766,11/20/2009,2009,1,Toledo,Eastern Michigan,47,21,1,26,6,5,6,0,-2,-2,-73,-3,-39,25,256,748,-1,-1,-7
2258,3768,11/21/2009,2009,1,UCLA,Arizona State,23,13,1,10,-4,6,3,0,-5,1,-36,2,38,3,13,250,-1,-1,10
2259,3769,11/21/2009,2009,1,Middle Tennessee,Arkansas State,38,14,1,24,7,1,3,1,0,2,87,-6,-35,8,120,44,-1,0,0
2260,3772,11/21/2009,2009,1,New Mexico,Colorado State,29,27,1,2,6,5,1,3,-2,10,24,-3,-25,-1,73,46,4,1,21
2261,3773,11/21/2009,2009,1,Notre Dame,Connecticut,30,33,0,-3,-6,3,2,0,2,18,188,2,30,-13,-108,376,0,-1,20
2262,3774,11/21/2009,2009,1,Miami (Florida),Duke,34,16,1,18,6,9,11,1,0,5,45,4,49,22,93,1012,0,0,6
2263,3776,11/21/2009,2009,1,Florida,Florida International,62,3,1,59,9,-1,7,1,0,16,225,3,32,6,170,360,-2,-1,12
2264,3778,11/21/2009,2009,1,Missouri,Iowa State,34,24,1,10,6,2,2,1,1,-6,78,-4,-29,22,125,710,1,-2,-9
2265,3779,11/21/2009,2009,1,Nebraska,Kansas State,17,3,1,14,-2,2,4,0,-1,1,13,-4,-35,11,-39,180,-1,0,-14
2266,3780,11/21/2009,2009,1,Texas,Kansas,51,20,1,31,7,2,4,1,1,7,140,-2,-20,14,89,310,1,-1,3
2267,3781,11/21/2009,2009,1,Temple,Kent State,47,13,1,34,7,-6,-1,0,-1,-15,-132,-3,-26,8,211,-120,0,-1,-24
2268,3782,11/21/2009,2009,1,Georgia,Kentucky,27,34,0,-7,3,4,1,2,2,3,154,2,55,3,73,386,2,2,13
2269,3783,11/21/2009,2009,1,Mississippi,LSU,25,23,1,2,1,1,1,-1,0,-4,-17,4,35,18,153,432,-1,-1,-15
2270,3784,11/21/2009,2009,1,Fresno State,Louisiana Tech,30,28,1,2,0,8,2,3,-3,3,-24,0,5,6,-54,414,2,0,20
2271,3785,11/21/2009,2009,1,South Florida,Louisville,34,22,1,12,3,3,2,1,1,0,72,2,9,21,153,802,0,-1,0
2272,3786,11/21/2009,2009,1,Florida State,Maryland,29,26,1,3,-4,-9,-5,-2,-1,-3,-8,-5,-30,-22,2,-850,-3,3,0
2273,3788,11/21/2009,2009,1,Iowa,Minnesota,12,0,1,12,0,-7,-3,-2,-1,-3,-36,-1,-6,0,6,-194,-6,0,-18
2274,3789,11/21/2009,2009,1,Arkansas,Mississippi State,42,21,1,21,-9,-1,3,-1,-2,10,264,-3,-41,-28,-244,-288,-3,2,21
2275,3790,11/21/2009,2009,1,Boston College,North Carolina,13,31,0,-18,3,-4,-8,0,0,-11,-81,-1,-17,-8,1,-464,-1,2,-4
2276,3792,11/21/2009,2009,1,Virginia Tech,North Carolina State,38,10,1,28,11,2,3,0,-2,-7,-48,-3,-22,30,186,772,-1,-1,-11
2277,3793,11/21/2009,2009,1,Louisiana-Lafayette,Louisiana-Monroe,21,17,1,4,-4,2,-1,2,0,8,161,-1,22,-4,-150,-52,2,-2,15
2278,3794,11/21/2009,2009,1,Ohio,Northern Illinois,38,31,1,7,0,-5,-5,0,0,-7,-163,-3,-12,-9,-11,-312,-1,-1,-9
2279,3795,11/21/2009,2009,1,Michigan,Ohio State,10,21,0,-11,-11,3,2,0,1,16,162,-3,-15,-22,-171,-352,0,3,25
2280,3796,11/21/2009,2009,1,Texas Tech,Oklahoma,41,13,1,28,7,4,5,1,0,17,126,5,32,9,113,842,1,-1,17
2281,3800,11/21/2009,2009,1,Indiana,Purdue,21,38,0,-17,2,2,3,0,2,2,62,-1,-24,3,72,18,1,2,10
2282,3803,11/21/2009,2009,1,Marshall,SMU,34,31,1,3,7,2,1,0,-1,-5,-12,10,97,21,156,528,0,-1,-10
2283,3804,11/21/2009,2009,1,Alabama,Chattanooga,45,0,1,45,21,-2,2,1,0,3,73,2,31,35,265,844,0,-3,-11
2284,3807,11/21/2009,2009,1,UCF,Tulane,49,0,1,49,11,1,6,-1,-3,7,160,1,13,26,294,886,-1,-1,2
2285,3808,11/21/2009,2009,1,Southern Mississippi,Tulsa,44,34,1,10,-1,-4,-6,1,-2,-20,-120,4,27,-8,-30,-584,1,-1,-25
2286,3810,11/21/2009,2009,1,North Texas,Army,13,17,0,-4,0,-2,2,0,2,24,138,1,-19,-16,22,184,-1,3,26
2287,3812,11/21/2009,2009,1,Clemson,Virginia,34,21,1,13,1,0,-1,0,-2,6,39,1,26,-2,54,286,-1,0,7
2288,3813,11/21/2009,2009,1,Northwestern,Wisconsin,33,31,1,2,-3,1,2,-1,0,8,129,4,17,-10,-26,-132,-2,-1,11
2289,3814,11/24/2009,2009,1,Western Michigan,Ball State,17,22,0,-5,1,3,4,1,1,26,283,2,2,-14,-46,116,4,3,46
2290,3816,11/27/2009,2009,1,Auburn,Alabama,21,26,0,-5,6,-2,-1,0,1,-6,-37,4,42,-3,78,-454,-1,1,-5
2291,3817,11/27/2009,2009,1,Kent State,Buffalo,6,9,0,-3,-3,-5,-5,0,-1,-8,-150,7,65,-13,-11,-444,-1,-2,-18
2292,3818,11/27/2009,2009,1,Akron,Eastern Michigan,28,21,1,7,-2,-6,-6,-1,1,-5,-31,3,29,-7,21,-572,0,0,-13
2293,3819,11/27/2009,2009,1,Cincinnati,Illinois,49,36,1,13,-7,-5,1,-2,1,10,92,-3,-34,-30,-148,-878,-1,0,11
2294,3820,11/27/2009,2009,1,Tulsa,Memphis,33,30,1,3,-3,9,6,1,1,17,174,-5,-48,9,-120,496,3,0,23
2295,3821,11/27/2009,2009,1,Colorado,Nebraska,20,28,0,-8,-1,6,4,0,-1,12,196,0,-15,-12,-10,-140,1,3,30
2296,3822,11/27/2009,2009,1,Boise State,Nevada,44,33,1,11,0,0,3,-1,0,5,121,-1,11,-11,-77,-198,-1,0,12
2297,3823,11/27/2009,2009,1,Central Michigan,Northern Illinois,45,31,1,14,6,6,8,0,0,10,49,-1,15,12,131,506,1,-1,14
2298,3830,11/28/2009,2009,1,LSU,Arkansas,33,30,1,3,-3,-3,-1,-1,1,0,-48,5,50,3,-1,-66,-1,0,-14
2299,3831,11/28/2009,2009,1,Maryland,Boston College,17,19,0,-2,-3,-1,-1,2,0,6,-11,2,0,-19,-65,-586,3,0,9
2300,3832,11/28/2009,2009,1,USC,UCLA,28,7,1,21,3,-4,-1,-2,-1,0,18,7,47,-1,-4,-110,-3,-2,-13
2301,3833,11/28/2009,2009,1,UAB,UCF,27,34,0,-7,-5,2,3,-1,0,-4,92,4,33,-3,0,-394,2,-1,-3
2302,3834,11/28/2009,2009,1,South Carolina,Clemson,34,17,1,17,9,3,3,1,-1,-11,-47,2,19,39,175,782,0,0,-20
2303,3836,11/28/2009,2009,1,Georgia Tech,Georgia,24,30,0,-6,-4,4,3,2,0,-2,59,0,-4,7,-134,-6,4,1,-1
2304,3839,11/28/2009,2009,1,Louisiana-Monroe,Middle Tennessee,19,38,0,-19,1,5,3,1,0,11,115,6,30,2,-51,818,0,1,19
2305,3840,11/28/2009,2009,1,Mississippi State,Mississippi,41,27,1,14,17,2,5,-1,0,-10,-200,-3,-10,36,227,844,-1,-2,-16
2306,3842,11/28/2009,2009,1,North Carolina State,North Carolina,28,27,1,1,-1,2,2,0,-1,6,-63,-5,-82,7,-83,190,0,-1,7
2307,3844,11/28/2009,2009,1,TCU,New Mexico,51,10,1,41,8,-2,3,0,1,-5,66,-2,-22,16,192,212,-1,-4,-21
2308,3846,11/28/2009,2009,1,Stanford,Notre Dame,45,38,1,7,9,3,3,0,0,-8,-124,4,77,23,173,632,0,0,-9
2309,3849,11/28/2009,2009,1,UNLV,San Diego State,28,24,1,4,3,-4,-1,0,0,-4,-67,0,47,0,19,44,-1,0,-10
2310,3851,11/28/2009,2009,1,Connecticut,Syracuse,56,31,1,25,3,-1,0,2,-2,-18,-187,-4,-28,5,75,-388,1,1,-20
2311,3854,11/28/2009,2009,1,Louisiana-Lafayette,Troy,31,48,0,-17,2,4,1,1,0,10,122,-2,2,2,-72,490,0,0,19
2312,3855,11/28/2009,2009,1,SMU,Tulane,26,21,1,5,2,-1,-2,1,-1,2,48,-3,-44,5,52,132,1,0,8
2313,3856,11/28/2009,2009,1,Hawai'i,Navy,24,17,1,7,-7,-2,1,-1,1,27,278,2,10,-31,-186,-140,-1,0,37
2314,3859,11/28/2009,2009,1,Virginia,Virginia Tech,13,42,0,-29,-2,6,3,0,2,4,-65,0,26,-8,-123,74,0,-1,7
2315,3860,11/28/2009,2009,1,Duke,Wake Forest,34,45,0,-11,-4,1,0,0,0,0,15,-1,-11,-15,-59,-510,1,1,10
2316,3863,12/03/2009,2009,1,Western Kentucky,Arkansas State,20,24,0,-4,5,3,0,0,0,-4,-25,-1,1,11,13,368,-2,1,-1
2317,3865,12/04/2009,2009,1,Central Michigan,Ohio,20,10,1,10,4,4,6,-1,-1,17,88,3,20,12,18,804,-2,1,12
2318,3866,12/05/2009,2009,1,USC,Arizona,17,21,0,-4,5,-4,-4,-1,0,-2,-95,-3,-5,2,56,-156,-1,0,-3
2319,3867,12/05/2009,2009,1,Illinois,Fresno State,52,53,0,-1,5,-2,-1,-1,1,-4,34,2,18,5,98,128,-1,1,-2
2320,3869,12/05/2009,2009,1,Pittsburgh,Cincinnati,44,45,0,-1,10,6,4,2,0,-9,-126,4,25,37,124,1094,2,-1,-23
2321,3870,12/05/2009,2009,1,Florida International,Florida Atlantic,21,28,0,-7,-5,3,2,1,0,7,26,4,31,-2,13,-148,3,0,8
2322,3872,12/05/2009,2009,1,Clemson,Georgia Tech,34,39,0,-5,-14,-9,-6,-1,0,1,-45,-1,-1,-31,-10,-874,-1,2,-1
2323,3874,12/05/2009,2009,1,Boise State,New Mexico State,42,7,1,35,3,-1,0,3,1,19,239,3,6,-4,114,-42,2,-1,22
2324,3881,12/19/2009,2009,1,Wyoming,Fresno State,35,28,1,7,4,10,7,2,-2,4,35,-2,-42,6,37,386,0,1,13
2325,3884,12/22/2009,2009,1,BYU,Oregon State,44,20,1,24,1,-2,3,-1,0,-3,-25,-2,-23,8,28,6,-5,-1,-17
2326,3886,12/24/2009,2009,1,SMU,Nevada,45,10,1,35,-3,-1,2,1,0,17,283,-1,-16,-10,-63,338,0,-1,12
2327,3890,12/27/2009,2009,1,Clemson,Kentucky,21,13,1,8,-3,-6,-2,-2,-1,-7,31,4,60,-9,13,-532,-3,0,-12
2328,3891,12/28/2009,2009,1,Georgia,Texas A&M,44,20,1,24,1,-5,-3,0,0,-14,-204,-1,-26,7,99,242,-2,-1,-31
2329,3893,12/29/2009,2009,1,Wisconsin,Miami (Florida),20,14,1,6,4,3,4,0,1,3,72,3,40,19,109,1110,-3,1,-4
2330,3895,12/30/2009,2009,1,Idaho,Bowling Green,43,42,1,1,2,-1,-2,0,0,-19,-148,4,44,14,62,68,-1,-1,-20
2331,3896,12/31/2009,2009,1,Air Force,Houston,47,20,1,27,12,9,6,2,1,-14,-61,-1,5,52,293,1326,1,-6,-27
2332,3898,12/31/2009,2009,1,Stanford,Oklahoma,27,31,0,-4,2,-8,-9,0,-1,-22,-301,0,-8,1,86,-152,0,1,-32
2333,3899,12/31/2009,2009,1,Missouri,Navy,13,35,0,-22,-17,-4,-4,-2,-1,6,161,-2,-10,-41,-320,-1308,-2,2,17
2334,3900,12/31/2009,2009,1,Tennessee,Virginia Tech,14,37,0,-23,-6,-3,-4,0,1,5,26,-1,-2,-17,-224,-430,1,0,9
2335,3901,01/01/2010,2009,1,Florida,Cincinnati,51,24,1,27,2,-3,2,-1,0,4,312,9,50,11,101,280,-1,0,-9
2336,3903,01/01/2010,2009,1,Oregon,Ohio State,17,26,0,-9,-6,-10,-9,1,1,-14,-185,2,20,-18,26,-1394,1,0,-18
2337,3904,01/01/2010,2009,1,LSU,Penn State,17,19,0,-2,-4,-7,-4,0,2,-5,-14,8,54,-15,-83,-1002,0,1,-11
2338,3905,01/01/2010,2009,1,Florida State,West Virginia,33,21,1,12,7,3,3,-1,0,8,82,4,40,9,5,854,-2,-1,5
2339,3906,01/02/2010,2009,1,East Carolina,Arkansas,17,20,0,-3,12,6,8,-1,0,2,7,0,-15,35,103,950,-3,2,-3
2340,3907,01/02/2010,2009,1,Texas Tech,Michigan State,41,31,1,10,5,1,2,1,1,22,212,4,5,-1,-29,186,1,-1,24
2341,3908,01/02/2010,2009,1,Mississippi,Oklahoma State,21,7,1,14,6,6,7,0,-2,1,52,4,20,22,53,554,-1,0,-2
2342,3909,01/02/2010,2009,1,Connecticut,South Carolina,20,7,1,13,4,4,6,-2,0,-7,-22,-4,-41,22,70,656,-5,-1,-16
2343,3911,01/04/2010,2009,1,TCU,Boise State,10,17,0,-7,1,-6,-5,-2,-1,1,32,0,-17,-12,-41,-566,-1,3,4
2344,3912,01/05/2010,2009,1,Georgia Tech,Iowa,14,24,0,-10,-2,-1,-1,0,-1,-15,-219,5,43,1,-29,-286,-1,0,-20
2345,3914,01/07/2010,2009,1,Alabama,Texas,37,21,1,16,6,-5,-4,0,0,-11,-137,-3,-39,23,124,438,1,-3,-30
2346,3915,09/02/2010,2010,1,Nevada,Eastern Washington,49,24,1,25,2,1,2,3,0,6,69,5,55,16,52,502,2,-1,-2
2347,3916,09/02/2010,2010,1,Miami (Florida),Florida A&M,45,0,1,45,6,-4,1,1,0,14,192,2,10,-3,103,-646,2,0,15
2348,3918,09/02/2010,2010,1,Central Michigan,Hampton,33,0,1,33,3,-5,-3,1,-1,10,179,-7,-29,8,119,374,1,-1,2
2349,3919,09/02/2010,2010,1,Ohio State,Marshall,45,7,1,38,9,-2,0,1,-2,0,94,-1,-13,20,236,578,1,-1,-8
2350,3920,09/02/2010,2010,1,Middle Tennessee,Minnesota,17,24,0,-7,-13,-8,-7,-2,1,3,22,0,-2,-45,-135,-1868,-2,1,1
2351,3921,09/02/2010,2010,1,Kent State,Murray State,41,10,1,31,8,-2,3,2,0,-6,17,-1,-11,17,202,404,1,1,-12
2352,3922,09/02/2010,2010,1,Rutgers,Norfolk State,31,0,1,31,12,3,6,0,-1,0,23,1,-23,26,243,922,0,0,-3
2353,3924,09/02/2010,2010,1,Iowa State,Northern Illinois,27,10,1,17,-3,0,3,0,1,13,172,1,9,1,-18,210,0,-1,7
2354,3925,09/02/2010,2010,1,Utah,Pittsburgh,27,24,1,3,1,0,2,-1,1,5,99,-1,24,-9,40,-492,-1,0,8
2355,3926,09/02/2010,2010,1,Buffalo,Rhode Island,31,0,1,31,2,-7,-2,0,0,7,187,-4,-55,-6,29,-356,-2,0,0
2356,3927,09/02/2010,2010,1,Ball State,Southeast Missouri State,27,10,1,17,11,5,2,2,-3,-2,-27,1,12,26,118,998,2,1,-1
2357,3928,09/02/2010,2010,1,Tulane,Southeastern Louisiana,27,21,1,6,1,2,2,1,-2,0,-73,3,25,13,59,700,1,0,-9
2358,3934,09/03/2010,2010,1,Temple,Villanova,31,24,1,7,-1,3,1,0,0,-4,28,0,2,5,-17,54,0,-1,-1
2359,3939,09/04/2010,2010,1,Kansas State,UCLA,31,22,1,9,3,3,5,0,1,3,-56,-2,-3,17,120,712,0,-2,-9
2360,3940,09/04/2010,2010,1,Fresno State,Cincinnati,28,14,1,14,-2,-6,-6,1,-1,-6,28,0,1,-2,34,-100,0,1,-17
2361,3942,09/04/2010,2010,1,Colorado State,Colorado,3,24,0,-21,-4,-1,-4,0,0,7,4,-8,-69,-10,-66,-316,2,2,8
2362,3943,09/04/2010,2010,1,Michigan,Connecticut,30,10,1,20,12,4,10,-2,-1,1,-19,-1,3,31,149,824,-4,0,-16
